loan_grade_encoded,person_home_ownership_RENT,loan_percent_income,person_home_ownership_OWN,risk_group_GradeA_NoDefault,loan_intent_VENTURE,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_DEBTCONSOLIDATION,person_income_log,loan_amnt_quartile_Q1,person_emp_length_group_0-1,person_home_ownership_MORTGAGE,person_age,risk_group_GradeB_NoDefault,loan_intent_EDUCATION,person_age_group_35-40,age_income_interaction_20-25_medium,stability_score,age_income_interaction_40+_medium,age_income_interaction_25-30_medium,loan_percent_income_tier_medium,loan_amnt_quartile_Q3,loan_amnt_quartile_Q2,person_emp_length_group_>10,age_income_interaction_30-35_medium,age_income_interaction_25-30_low,cb_person_cred_hist_length_group_5-10,person_age_group_25-30,risk_group_GradeC_Default
0.0,0.0,-0.4684284458903782,1.0,1.0,1.0,0.0,0.0,0.0,-0.1720386436410867,0.0,0.0,0.0,0.1105244412851752,0.0,0.0,0.0,0.0,2.0712711403045345,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,-0.6552718580699285,0.0,0.0,0.0,0.0,0.0,1.0,1.7859230946814435,0.0,0.0,1.0,-0.6528900606662432,1.0,0.0,0.0,0.0,-0.1269015044112883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.4865489941384349,0.0,0.0,0.0,0.0,0.0,1.0,-0.3720477319518512,0.0,0.0,1.0,-0.8437436861540979,1.0,0.0,0.0,1.0,-0.4409261679421202,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.6000823175114257,0.0,0.0,0.0,0.0,1.0,0.0,-1.0192356086506622,0.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.5979384997075361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,-0.1637248402085721,0.0,0.0,0.0,0.0,1.0,0.0,0.2637641275360347,0.0,0.0,1.0,2.496194759883358,1.0,0.0,0.0,0.0,0.5011478226503753,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.8708051272161988,0.0,0.0,0.0,0.0,0.0,1.0,-0.0977306858960455,1.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,1.0,-0.3885887240203148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.3299393963377943,0.0,0.0,0.0,0.0,0.0,0.0,-0.2495323365086593,0.0,1.0,0.0,-1.225450937129807,1.0,0.0,0.0,1.0,-0.6764446655902441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.7866712203117581,1.0,1.0,1.0,0.0,0.0,0.0,1.612479699646573,0.0,1.0,0.0,0.8739389432365937,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,1.4679487348795073,0.0,0.0,0.0,0.0,0.0,0.0,-0.9608213937312464,0.0,0.0,0.0,-1.225450937129807,0.0,1.0,0.0,0.0,-0.5979384997075361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-1.0990249619963608,0.0,0.0,1.0,0.0,0.0,0.0,1.7859230946814435,0.0,1.0,0.0,0.4922316922608845,1.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,-0.9168526351212992,0.0,1.0,0.0,0.0,0.0,0.0,-1.487850916266887,1.0,0.0,1.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.5456010557857308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.2156403000003989,0.0,0.0,1.0,0.0,0.0,0.0,-0.9041510976426324,1.0,1.0,0.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.5194323338248281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,3.0815963855210797,0.0,1.0,0.0,0.0,0.0,0.0,-0.937949870860018,0.0,0.0,1.0,0.1105244412851752,0.0,0.0,0.0,0.0,0.8151724861812072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,0.0,-0.7304387480272193,0.0,0.0,0.0,0.0,0.0,0.0,-0.4364039867719191,1.0,0.0,1.0,0.1105244412851752,1.0,1.0,0.0,0.0,1.7572464767737028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2.0,0.0,0.4828954572381607,0.0,0.0,0.0,0.0,0.0,0.0,0.4010050135724974,0.0,0.0,1.0,2.496194759883358,0.0,0.0,0.0,0.0,7.017159590915135,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,-0.0324604841380945,0.0,0.0,0.0,0.0,1.0,0.0,0.1740689143279551,0.0,1.0,1.0,-1.225450937129807,0.0,0.0,0.0,1.0,-0.754950831472952,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.2789452028278235,0.0,0.0,1.0,0.0,0.0,0.0,1.1437926118366202,0.0,0.0,0.0,0.6830853177487392,1.0,0.0,0.0,0.0,0.6581601544157912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,-0.2548931176851783,0.0,0.0,0.0,0.0,1.0,0.0,-0.84912360468723,1.0,0.0,1.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.3885887240203148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.1535209572153968,0.0,1.0,0.0,0.0,0.0,0.0,0.9437814142919668,1.0,0.0,1.0,1.0647925687244484,0.0,1.0,0.0,0.0,0.0301108273541275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,-0.1362623797934001,0.0,0.0,0.0,0.0,0.0,0.0,-0.3720477319518512,0.0,0.0,0.0,-0.4620364351783886,1.0,1.0,0.0,0.0,-0.2839138361767043,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,2.188900082885449,0.0,0.0,0.0,0.0,0.0,1.0,-0.3720477319518512,0.0,1.0,0.0,2.496194759883358,1.0,0.0,0.0,0.0,-0.3885887240203148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.935536976339254,0.0,1.0,0.0,0.0,0.0,0.0,1.1437926118366202,0.0,1.0,1.0,-0.4620364351783886,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,-1.0461508713969394,0.0,0.0,0.0,0.0,0.0,0.0,-1.2192423241265238,1.0,1.0,0.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.7026133875511467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.960535912443777,0.0,1.0,0.0,0.0,0.0,1.0,0.3492387980633607,0.0,0.0,0.0,0.6830853177487392,0.0,0.0,0.0,0.0,2.6600673844248446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,-0.481283627274025,0.0,0.0,0.0,0.0,1.0,0.0,1.7859230946814435,0.0,0.0,0.0,-0.8437436861540979,1.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-1.2695515693451631,0.0,0.0,0.0,0.0,0.0,1.0,0.5463620031436398,1.0,0.0,0.0,0.3013780667730298,0.0,0.0,0.0,0.0,0.7104975983375965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3.0,1.0,0.3567966245693023,0.0,0.0,0.0,1.0,0.0,0.0,-1.5653430272558413,1.0,0.0,0.0,-1.225450937129807,0.0,0.0,0.0,0.0,-0.5979384997075361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-1.061614222658417,0.0,0.0,0.0,0.0,1.0,0.0,-1.3425295011041818,1.0,0.0,0.0,-0.271182809690534,0.0,0.0,0.0,0.0,-0.5979384997075361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.135219501151246,0.0,1.0,0.0,0.0,0.0,0.0,0.3260172046879021,0.0,1.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.6502759436293414,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,-0.0947416215312773,0.0,0.0,0.0,0.0,0.0,1.0,-0.1720386436410867,0.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.7460537332766994,1.0,0.0,0.0,0.0,0.0,0.0,-1.9114410939808388,1.0,0.0,0.0,0.6830853177487392,1.0,0.0,0.0,0.0,-0.2054076702939963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.8689770307632456,1.0,1.0,0.0,1.0,0.0,0.0,-0.693009497546927,0.0,1.0,0.0,1.255646194212303,0.0,0.0,0.0,0.0,-0.5194323338248281,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,-0.6441502263925752,0.0,0.0,0.0,0.0,1.0,0.0,0.8128088810970202,0.0,0.0,1.0,-0.4620364351783886,1.0,0.0,0.0,0.0,0.0824482712759328,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.0,-0.1881633276210526,0.0,0.0,1.0,0.0,0.0,0.0,1.641852840904616,0.0,0.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,2.6144878550722037,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259408770558241,0.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.5456010557857308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.4414177351578664,0.0,0.0,0.0,0.0,1.0,0.0,0.0157824693662324,0.0,0.0,0.0,1.8282070706758669,1.0,0.0,1.0,0.0,2.7778266332489063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.6769978362303419,0.0,1.0,1.0,0.0,0.0,0.0,0.857477960351255,0.0,0.0,1.0,-1.225450937129807,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.4217175928454905,0.0,0.0,1.0,0.0,0.0,0.0,0.2965849689027748,0.0,0.0,1.0,-0.6528900606662432,1.0,0.0,0.0,1.0,-0.1269015044112883,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.6260456128056437,0.0,0.0,1.0,0.0,0.0,0.0,-0.1493942454384218,0.0,0.0,0.0,-0.0803291842026793,1.0,0.0,0.0,0.0,0.8936786520639151,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.3748536781117249,0.0,0.0,1.0,0.0,0.0,0.0,-0.5211846885604116,0.0,0.0,1.0,0.8739389432365937,1.0,0.0,0.0,0.0,-0.3885887240203148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,-0.230528906024555,1.0,0.0,0.0,1.0,0.0,0.0,0.0087538835899437,0.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,-0.2839138361767043,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4031815400499011,0.0,0.0,1.0,0.0,0.0,0.0,0.2666892216309638,0.0,0.0,0.0,-0.271182809690534,1.0,0.0,0.0,0.0,-0.6502759436293414,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.8689770307632456,0.0,0.0,0.0,0.0,1.0,0.0,0.6228157632844443,0.0,0.0,0.0,-0.8437436861540979,1.0,0.0,0.0,0.0,-0.2054076702939963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.94398107668724,0.0,0.0,0.0,0.0,0.0,1.0,-0.827551592052928,0.0,0.0,0.0,-0.8437436861540979,1.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.6997583847793456,0.0,1.0,1.0,0.0,0.0,0.0,0.6127980853146341,0.0,0.0,1.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.4932636118639255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.1051218110968087,0.0,1.0,0.0,0.0,0.0,0.0,0.9437814142919668,0.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.1269015044112883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.4684284458903782,0.0,1.0,0.0,0.0,0.0,1.0,-0.5030187585554668,1.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,0.1609544371586408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,1.0,-0.035878427219939,0.0,0.0,1.0,0.0,0.0,0.0,0.1782406728962213,0.0,0.0,0.0,-0.0803291842026793,1.0,0.0,0.0,0.0,2.12360858422634,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,-0.6912032834890733,0.0,0.0,0.0,0.0,0.0,0.0,-1.0672966702621514,1.0,0.0,1.0,1.8282070706758669,1.0,1.0,1.0,0.0,1.33854692539926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,-0.7486935641597038,0.0,0.0,0.0,1.0,0.0,0.0,0.043097134433009,0.0,0.0,1.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.1007327824503857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,-0.4466602813646056,0.0,1.0,1.0,0.0,0.0,0.0,-0.1159261878995935,0.0,0.0,1.0,-0.6528900606662432,0.0,0.0,0.0,1.0,-0.5979384997075361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,-0.935536976339254,1.0,0.0,1.0,0.0,0.0,0.0,0.4936268274943406,1.0,1.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,-0.8186827631114496,0.0,1.0,1.0,0.0,0.0,0.0,1.5087925927330834,0.0,1.0,0.0,2.496194759883358,0.0,0.0,0.0,0.0,-0.4147574459812175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.4217175928454905,0.0,1.0,0.0,0.0,1.0,0.0,-0.2495323365086593,0.0,1.0,0.0,0.6830853177487392,0.0,0.0,0.0,0.0,-0.5979384997075361,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,-1.028958682429029,0.0,0.0,0.0,0.0,0.0,0.0,0.5721902217783486,1.0,0.0,1.0,-0.271182809690534,1.0,1.0,0.0,0.0,-0.2315763922548989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.253780396808086,0.0,1.0,0.0,0.0,0.0,0.0,1.4091101001144126,0.0,0.0,0.0,-0.8437436861540979,0.0,1.0,0.0,0.0,-0.5456010557857308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.1374408452520743,0.0,0.0,0.0,0.0,0.0,0.0,-0.7130977314917228,0.0,0.0,0.0,0.4922316922608845,0.0,1.0,0.0,0.0,-0.2315763922548989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,-0.2156403000003989,0.0,0.0,0.0,0.0,0.0,0.0,0.4116712246573569,0.0,0.0,1.0,2.496194759883358,1.0,0.0,0.0,0.0,1.33854692539926,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.197509732577016,0.0,1.0,0.0,0.0,0.0,0.0,0.0833460712281037,1.0,1.0,1.0,-0.4620364351783886,0.0,1.0,0.0,0.0,-0.7026133875511467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.2131622637255752,1.0,1.0,0.0,0.0,0.0,0.0,0.1717895396820063,0.0,0.0,0.0,-0.8437436861540979,0.0,1.0,0.0,1.0,-0.2054076702939963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.072641959751508,0.0,0.0,0.0,1.0,0.0,0.0,-1.487850916266887,0.0,0.0,0.0,0.8739389432365937,0.0,0.0,0.0,0.0,0.0824482712759328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,-0.8109747015528875,0.0,1.0,0.0,0.0,1.0,0.0,0.1740689143279551,1.0,0.0,0.0,0.8739389432365937,0.0,0.0,0.0,0.0,2.6600673844248446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,-1.1529388905107874,0.0,1.0,0.0,0.0,0.0,1.0,0.3025080345468319,1.0,0.0,0.0,2.400767947139431,0.0,0.0,0.0,0.0,0.1347857151977382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,-0.1881633276210526,0.0,0.0,0.0,0.0,0.0,0.0,0.7201881971438967,0.0,0.0,0.0,-0.0803291842026793,0.0,1.0,0.0,0.0,-0.2054076702939963,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,-0.0413577894799773,0.0,1.0,1.0,0.0,0.0,0.0,0.4666995152127853,0.0,1.0,1.0,2.400767947139431,0.0,0.0,0.0,0.0,-0.3100825581376069,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.6552718580699285,0.0,0.0,0.0,0.0,0.0,0.0,1.7859230946814435,0.0,0.0,1.0,2.496194759883358,1.0,0.0,0.0,0.0,1.443221813242871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.842115270249479,0.0,0.0,0.0,0.0,0.0,0.0,-1.141749685851874,1.0,1.0,1.0,-1.225450937129807,1.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-1.3768216205519324,0.0,0.0,0.0,0.0,0.0,1.0,1.5367786779548591,1.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.1855234967380482,0.0,1.0,0.0,0.0,0.0,0.0,-0.7956463462779626,0.0,1.0,1.0,-0.0803291842026793,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,2.4051109052840487,0.0,1.0,0.0,0.0,0.0,0.0,-1.614458480175893,0.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,-0.3016464005416101,0.0,0.0,1.0,0.0,0.0,0.0,0.1107920775011027,0.0,0.0,0.0,-0.6528900606662432,1.0,0.0,0.0,1.0,-0.5456010557857308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.2408010307131025,0.0,0.0,0.0,0.0,0.0,0.0,-2.5350266508122137,0.0,0.0,0.0,-1.225450937129807,1.0,1.0,0.0,0.0,-0.5979384997075361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,-1.067426443760114,0.0,0.0,1.0,0.0,0.0,0.0,0.4116712246573569,1.0,0.0,0.0,0.8739389432365937,0.0,0.0,0.0,0.0,1.129197149712039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.0,0.0,-0.8844407235186742,1.0,0.0,0.0,0.0,1.0,0.0,0.3622344948030019,1.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,0.2917980469631541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,-1.0505009534354226,0.0,0.0,1.0,0.0,0.0,0.0,1.641794429051773,0.0,0.0,1.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.0483953385285804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,-0.5618501519801533,0.0,1.0,0.0,0.0,0.0,1.0,0.7670633485092039,0.0,0.0,1.0,0.6830853177487392,0.0,0.0,0.0,0.0,3.0395138528579326,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.9793680589247398,0.0,1.0,0.0,0.0,1.0,0.0,-1.6487764450593445,1.0,0.0,0.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.0222266165676777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0120260425713226,0.0,1.0,1.0,0.0,0.0,0.0,-0.84912360468723,0.0,0.0,1.0,-0.271182809690534,0.0,0.0,0.0,0.0,0.2917980469631541,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,-0.8844194390448493,0.0,0.0,0.0,0.0,0.0,0.0,-1.3772392313926574,1.0,0.0,0.0,1.8282070706758669,0.0,1.0,1.0,0.0,3.8507442336459152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,1.0,1.026318851546025,0.0,0.0,0.0,1.0,0.0,0.0,0.1473043798289064,0.0,1.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0921017906482729,0.0,0.0,0.0,0.0,0.0,0.0,-1.661713711320402,1.0,0.0,0.0,-0.4620364351783886,0.0,1.0,0.0,0.0,-0.4932636118639255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,0.0,-0.492491612610472,0.0,0.0,0.0,0.0,0.0,1.0,-0.614717095440223,1.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.1269015044112883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,-0.595640981842413,0.0,0.0,1.0,0.0,0.0,0.0,1.7859230946814435,0.0,0.0,1.0,2.496194759883358,0.0,0.0,0.0,0.0,3.0133451308970303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.2789452028278235,0.0,1.0,0.0,0.0,0.0,0.0,-1.141749685851874,0.0,0.0,0.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.1269015044112883,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.3894351288298524,0.0,0.0,1.0,0.0,0.0,0.0,0.0650045056869425,0.0,0.0,1.0,1.6373534451880123,0.0,0.0,1.0,0.0,3.418960321291021,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.9017565767596576,0.0,0.0,0.0,0.0,0.0,0.0,-0.2794279268442241,0.0,0.0,0.0,-0.6528900606662432,1.0,1.0,0.0,1.0,-0.4932636118639255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.25728721414071,0.0,0.0,0.0,0.0,0.0,0.0,0.8352748018541377,0.0,0.0,0.0,2.496194759883358,0.0,0.0,0.0,0.0,6.454532068755729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.4904100237938548,0.0,0.0,0.0,0.0,0.0,0.0,0.8352748018541377,0.0,0.0,0.0,1.8282070706758669,0.0,1.0,1.0,0.0,0.3441354908849593,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-1.0505175376805167,0.0,0.0,0.0,0.0,0.0,0.0,-0.5211846885604116,1.0,1.0,0.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.6845993296594101,0.0,0.0,0.0,0.0,0.0,1.0,1.204342207678604,0.0,0.0,0.0,0.1105244412851752,1.0,0.0,0.0,0.0,-0.3362512800985096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,-0.5885420680058039,0.0,1.0,0.0,0.0,0.0,0.0,0.8128088810970202,0.0,0.0,0.0,1.255646194212303,0.0,0.0,0.0,0.0,0.0301108273541275,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.6840169984052442,0.0,0.0,0.0,0.0,0.0,0.0,0.3260172046879021,0.0,0.0,1.0,-0.6528900606662432,1.0,0.0,0.0,1.0,-0.3362512800985096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.7102258028286201,0.0,0.0,0.0,1.0,0.0,0.0,0.8352748018541377,0.0,0.0,1.0,1.8282070706758669,1.0,0.0,1.0,0.0,5.6956391318895525,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.7460537332766994,0.0,0.0,0.0,0.0,0.0,0.0,-0.5956383125674451,0.0,0.0,0.0,-0.6528900606662432,1.0,0.0,0.0,0.0,-0.2315763922548989,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.4328392245228448,0.0,0.0,0.0,0.0,0.0,0.0,-0.5030187585554668,0.0,0.0,1.0,-0.8437436861540979,1.0,1.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.2002318102602845,0.0,1.0,0.0,0.0,0.0,1.0,0.1740689143279551,1.0,1.0,1.0,2.496194759883358,0.0,0.0,0.0,0.0,-0.754950831472952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
